"","image_file","category","subcategory","current_height","current_width","source","searched_label","resize_factor","H","FA","n_resp","memorability_wo_fa_correction","memorability_w_fa_correction" 
"8622","n02878222_42342.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,74,4,102,0.725490196078431,0.686274509803922
"8623","n02878222_4389.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,69,5,99,0.696969696969697,0.646464646464647
"8624","n02878222_46730.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,79,10,104,0.759615384615385,0.663461538461538
"8625","n02878222_46859.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,71,3,98,0.724489795918367,0.693877551020408
"8626","n02878222_4686.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,71,8,105,0.676190476190476,0.6
"8627","n02878222_47064.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,65,7,97,0.670103092783505,0.597938144329897
"8628","n02878222_4730.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,75,9,97,0.77319587628866,0.680412371134021
"8629","n02878222_47630.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,65,11,94,0.691489361702128,0.574468085106383
"8630","n02878222_48037.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,82,15,105,0.780952380952381,0.638095238095238
"8631","n02878222_49287.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,65,7,109,0.596330275229358,0.532110091743119
"8632","n02878222_49624.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,90,8,112,0.803571428571429,0.732142857142857
"8633","n02878222_49784.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,64,6,101,0.633663366336634,0.574257425742574
"8634","n02878222_49964.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,55,15,110,0.5,0.363636363636364
"8635","n02878222_50742.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,81,3,107,0.757009345794392,0.728971962616822
"8636","n02878222_50828.jpg","vehicle","freighter",254,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,51,9,100,0.51,0.42
"8637","n02878222_51202.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,69,11,105,0.657142857142857,0.552380952380952
"8638","n02878222_51618.jpg","vehicle","freighter",334,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,63,6,97,0.649484536082474,0.587628865979381
"8639","n02878222_5314.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,74,13,100,0.74,0.61
"8640","n02878222_5468.jpg","vehicle","freighter",333,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,65,12,98,0.663265306122449,0.540816326530612
"8641","n02878222_5540.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,70,4,98,0.714285714285714,0.673469387755102
"8642","n02878222_6102.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,75,12,94,0.797872340425532,0.670212765957447
"8643","n02878222_6258.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,67,17,101,0.663366336633663,0.495049504950495
"8644","n02878222_637.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,62,11,97,0.639175257731959,0.525773195876289
"8645","n02878222_6578.jpg","vehicle","freighter",275,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,63,13,87,0.724137931034483,0.574712643678161
"8646","n02878222_6589.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,60,15,96,0.625,0.46875
"8647","n02878222_6607.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,62,1,83,0.746987951807229,0.734939759036145
"8648","n02878222_7125.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,68,5,93,0.731182795698925,0.67741935483871
"8649","n02878222_7156.jpg","vehicle","freighter",310,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,61,8,101,0.603960396039604,0.524752475247525
"8650","n02878222_7418.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,73,9,100,0.73,0.64
"8651","n02878222_744.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,80,14,113,0.707964601769911,0.584070796460177
"8652","n02878222_7770.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,72,7,108,0.666666666666667,0.601851851851852
"8653","n02878222_8171.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,73,12,95,0.768421052631579,0.642105263157895
"8654","n02878222_8228.jpg","vehicle","freighter",327,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,50,6,83,0.602409638554217,0.530120481927711
"8655","n02878222_903.jpg","vehicle","freighter",332,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,52,0,82,0.634146341463415,0.634146341463415
"8656","n02878222_9098.jpg","vehicle","freighter",375,500,"imagenet","bottom, freighter, merchantman, merchant ship",1,71,15,98,0.724489795918367,0.571428571428571
"8657","n03512147_11785.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,69,1,105,0.657142857142857,0.647619047619048
"8658","n03512147_1201.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,79,15,106,0.745283018867924,0.60377358490566
"8659","n03512147_1210.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,79,5,92,0.858695652173913,0.804347826086957
"8660","n03512147_1223.jpg","vehicle","helicopter",500,334,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,76,5,93,0.817204301075269,0.763440860215054
"8661","n03512147_1252.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,81,2,104,0.778846153846154,0.759615384615385
"8662","n03512147_1318.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,78,13,100,0.78,0.65
"8663","n03512147_1375.jpg","vehicle","helicopter",332,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,76,9,93,0.817204301075269,0.720430107526882
"8664","n03512147_1408.jpg","vehicle","helicopter",332,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,75,3,99,0.757575757575758,0.727272727272727
"8665","n03512147_1417.jpg","vehicle","helicopter",332,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,52,0,92,0.565217391304348,0.565217391304348
"8666","n03512147_1448.jpg","vehicle","helicopter",349,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,68,4,113,0.601769911504425,0.566371681415929
"8667","n03512147_1461.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,57,6,96,0.59375,0.53125
"8668","n03512147_1585.jpg","vehicle","helicopter",276,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,56,6,75,0.746666666666667,0.666666666666667
"8669","n03512147_1617.jpg","vehicle","helicopter",334,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,77,13,97,0.793814432989691,0.65979381443299
"8670","n03512147_1768.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,63,11,81,0.777777777777778,0.641975308641975
"8671","n03512147_1851.jpg","vehicle","helicopter",281,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,63,1,104,0.605769230769231,0.596153846153846
"8672","n03512147_1888.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,68,11,86,0.790697674418605,0.662790697674419
"8673","n03512147_2013.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,90,10,105,0.857142857142857,0.761904761904762
"8674","n03512147_2036.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,76,3,97,0.783505154639175,0.752577319587629
"8675","n03512147_2076.jpg","vehicle","helicopter",299,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,90,24,111,0.810810810810811,0.594594594594595
"8676","n03512147_211.jpg","vehicle","helicopter",451,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,74,2,108,0.685185185185185,0.666666666666667
"8677","n03512147_2131.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,71,7,97,0.731958762886598,0.65979381443299
"8678","n03512147_2169.jpg","vehicle","helicopter",305,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,61,2,81,0.753086419753086,0.728395061728395
"8679","n03512147_2234.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,73,6,94,0.776595744680851,0.712765957446808
"8680","n03512147_224.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,79,3,99,0.797979797979798,0.767676767676768
"8681","n03512147_231.jpg","vehicle","helicopter",500,333,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,93,6,104,0.894230769230769,0.836538461538462
"8682","n03512147_23450.jpg","vehicle","helicopter",500,333,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,67,6,89,0.752808988764045,0.685393258426966
"8683","n03512147_2566.jpg","vehicle","helicopter",376,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,69,10,88,0.784090909090909,0.670454545454545
"8684","n03512147_2669.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,78,4,103,0.757281553398058,0.718446601941748
"8685","n03512147_2680.jpg","vehicle","helicopter",500,332,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,69,7,86,0.802325581395349,0.720930232558139
"8686","n03512147_2731.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,61,8,93,0.655913978494624,0.56989247311828
"8687","n03512147_2754.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,78,3,104,0.75,0.721153846153846
"8688","n03512147_2782.jpg","vehicle","helicopter",317,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,86,3,105,0.819047619047619,0.79047619047619
"8689","n03512147_28892.jpg","vehicle","helicopter",357,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,83,10,108,0.768518518518518,0.675925925925926
"8690","n03512147_2987.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,85,6,100,0.85,0.79
"8691","n03512147_3019.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,73,8,90,0.811111111111111,0.722222222222222
"8692","n03512147_304.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,63,9,89,0.707865168539326,0.606741573033708
"8693","n03512147_308.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,85,3,109,0.779816513761468,0.752293577981651
"8694","n03512147_311.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,75,8,104,0.721153846153846,0.644230769230769
"8695","n03512147_3122.jpg","vehicle","helicopter",353,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,71,13,90,0.788888888888889,0.644444444444444
"8696","n03512147_315.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,70,16,96,0.729166666666667,0.5625
"8697","n03512147_32807.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,67,1,100,0.67,0.66
"8698","n03512147_3355.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,69,7,101,0.683168316831683,0.613861386138614
"8699","n03512147_3381.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,74,9,96,0.770833333333333,0.677083333333333
"8700","n03512147_3442.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,71,11,103,0.689320388349515,0.58252427184466
"8701","n03512147_3643.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,83,10,103,0.805825242718447,0.70873786407767
"8702","n03512147_3705.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,62,4,78,0.794871794871795,0.743589743589744
"8703","n03512147_3709.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,63,4,85,0.741176470588235,0.694117647058824
"8704","n03512147_376.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,64,3,92,0.695652173913043,0.66304347826087
"8705","n03512147_3794.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,66,6,93,0.709677419354839,0.645161290322581
"8706","n03512147_3800.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,76,2,105,0.723809523809524,0.704761904761905
"8707","n03512147_3839.jpg","vehicle","helicopter",332,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,77,2,108,0.712962962962963,0.694444444444444
"8708","n03512147_38622.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,89,16,113,0.787610619469027,0.646017699115044
"8709","n03512147_3959.jpg","vehicle","helicopter",305,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,77,11,101,0.762376237623762,0.653465346534653
"8710","n03512147_39770.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,70,0,109,0.642201834862385,0.642201834862385
"8711","n03512147_4028.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,77,16,100,0.77,0.61
"8712","n03512147_40762.jpg","vehicle","helicopter",400,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,72,7,96,0.75,0.677083333333333
"8713","n03512147_426.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,82,16,96,0.854166666666667,0.6875
"8714","n03512147_4278.jpg","vehicle","helicopter",417,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,86,5,92,0.934782608695652,0.880434782608696
"8715","n03512147_438.jpg","vehicle","helicopter",332,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,94,11,110,0.854545454545454,0.754545454545455
"8716","n03512147_4460.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,83,9,105,0.79047619047619,0.704761904761905
"8717","n03512147_447.jpg","vehicle","helicopter",303,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,81,7,96,0.84375,0.770833333333333
"8718","n03512147_448.jpg","vehicle","helicopter",314,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,82,2,96,0.854166666666667,0.833333333333333
"8719","n03512147_4575.jpg","vehicle","helicopter",355,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,99,9,112,0.883928571428571,0.803571428571429
"8720","n03512147_4628.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,55,2,104,0.528846153846154,0.509615384615385
"8721","n03512147_463.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,85,12,109,0.779816513761468,0.669724770642202
"8722","n03512147_4639.jpg","vehicle","helicopter",333,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,68,1,90,0.755555555555556,0.744444444444444
"8723","n03512147_4982.jpg","vehicle","helicopter",375,500,"imagenet","helicopter, chopper, whirlybird, eggbeater",1,68,13,101,0.673267326732673,0.544554455445545
